location,date,iso_code,continent,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,population,mobility_country_region,mobility_country_region_code,place_id,mobility_retail_and_recreation_percent_change_from_baseline,mobility_grocery_and_pharmacy_percent_change_from_baseline,mobility_parks_percent_change_from_baseline,mobility_transit_stations_percent_change_from_baseline,mobility_workplaces_percent_change_from_baseline,mobility_residential_percent_change_from_baseline
Antigua and Barbuda,2020-05-01,ATG,North America,772.0,1.0,93.0,0.0,265.572,0.344,31.992,0.0,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,3.9166666666666665,9.181818181818182,38.06818181818182,-55.878787878787875,-52.99242424242424,12.090909090909092
Antigua and Barbuda,2020-06-01,ATG,North America,884.0,40.0,90.0,0.0,314.23723333333334,14.218866666666665,31.992,0.0,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,9.544776119402986,12.888059701492537,45.46268656716418,-48.02238805970149,-43.90298507462686,10.567164179104477
Antigua and Barbuda,2020-07-01,ATG,North America,2317.0,26.0,93.0,0.0,797.0600322580646,8.944096774193548,31.992,0.0,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,11.39568345323741,13.79136690647482,45.92805755395683,-47.60431654676259,-44.47482014388489,9.964028776978417
Antigua and Barbuda,2020-08-01,ATG,North America,2877.0,3.0,93.0,0.0,989.7030000000001,1.0319999999999998,31.992,0.0,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,2.460674157303371,5.595505617977528,32.93258426966292,-44.98876404494382,-43.52808988764045,9.606741573033707
Antigua and Barbuda,2020-09-01,ATG,North America,2879.0,7.0,90.0,0.0,1023.4045333333332,2.4882666666666666,31.992,0.0,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,11.076923076923077,11.971153846153847,61.04807692307692,-43.68269230769231,-39.51923076923077,6.115384615384615
Antigua and Barbuda,2020-10-01,ATG,North America,3547.0,26.0,93.0,0.0,1220.1867741935484,8.944064516129034,31.992,0.0,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,18.240875912408757,19.773722627737225,76.33576642335767,-42.8978102189781,-40.18248175182482,5.072992700729927
Antigua and Barbuda,2020-11-01,ATG,North America,4029.0,14.0,106.0,1.0,1432.1973333333333,4.976566666666667,37.67999999999999,0.35546666666666665,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,17.522727272727273,18.515151515151516,79.03787878787878,-42.984848484848484,-41.21212121212121,5.128787878787879
Antigua and Barbuda,2020-12-01,ATG,North America,4627.0,17.0,141.0,1.0,1591.7124516129034,5.848000000000001,48.505,0.344,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,22.690647482014388,23.805755395683452,86.71942446043165,-38.39568345323741,-44.597122302158276,4.525179856115108
Antigua and Barbuda,2021-01-01,ATG,North America,5656.0,60.0,173.0,2.0,1945.693935483871,20.640193548387096,59.513,0.688,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,17.044776119402986,18.20149253731343,78.04477611940298,-39.776119402985074,-39.32089552238806,2.783582089552239
Antigua and Barbuda,2021-02-01,ATG,North America,12218.0,508.0,272.0,7.0,4653.384142857142,193.47842857142857,103.59453571428571,2.666,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.7779999999999999,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,9.411290322580646,15.516129032258064,70.83870967741936,-49.57258064516129,-51.096774193548384,4.129032258064516
Antigua and Barbuda,2021-03-01,ATG,North America,29517.0,410.0,756.0,14.0,10154.004193548388,141.04206451612905,260.068,4.816,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,12.0,19.323741007194243,74.76978417266187,-47.568345323741006,-50.34532374100719,2.9424460431654675
Antigua and Barbuda,2021-04-01,ATG,North America,35947.0,2453.5907053896276,905.0,4.0,12778.156933333334,38.950439996924814,321.70233333333334,1.4218666666666666,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,16.940298507462686,23.70149253731343,80.3731343283582,-43.656716417910445,-44.06716417910448,0.6194029850746269
Antigua and Barbuda,2021-05-01,ATG,North America,38616.0,36.0,1163.0,10.0,13284.108387096774,12.384129032258063,400.07809677419357,3.4400322580645164,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,21.272727272727273,26.598484848484848,84.56818181818181,-40.78030303030303,-39.628787878787875,-1.128787878787879
Antigua and Barbuda,2021-06-01,ATG,North America,37881.0,3.0,1260.0,0.0,13465.6398,1.0664,447.8949999999999,0.0,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,26.50769230769231,25.53846153846154,85.46153846153847,-36.95384615384615,-33.91538461538462,-1.7384615384615385
Antigua and Barbuda,2021-07-01,ATG,North America,39432.0,40.0,1310.0,1.0,13564.816741935485,13.760129032258066,450.64700000000005,0.344,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,29.94814814814815,26.066666666666666,87.25185185185185,-31.096296296296295,-35.977777777777774,-2.0296296296296297
Antigua and Barbuda,2021-08-01,ATG,North America,44245.0,410.0,1335.0,1.0,15220.514258064515,141.04216129032258,459.247,0.344,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,28.029411764705884,25.433823529411764,85.59558823529412,-35.720588235294116,-41.161764705882355,-0.5661764705882353
Antigua and Barbuda,2021-09-01,ATG,North America,69899.0,1447.0,1584.0,32.0,24847.146966666667,514.3681333333333,563.0679333333334,11.375066666666667,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,24.12686567164179,25.53731343283582,80.0223880597015,-39.45522388059702,-41.3134328358209,1.6940298507462686
Antigua and Barbuda,2021-10-01,ATG,North America,117450.0,880.0,2880.0,26.0,40403.42196774194,302.7246451612903,990.7352258064517,8.944,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,27.97037037037037,27.79259259259259,83.12592592592593,-37.13333333333333,-35.25925925925926,0.05185185185185185
Antigua and Barbuda,2021-11-01,ATG,North America,123298.0,101.0,3245.0,15.0,43829.00373333333,35.902633333333334,1153.5071333333333,5.332033333333333,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,33.16101694915254,29.050847457627118,87.38983050847457,-31.28813559322034,-31.152542372881356,-2.042372881355932
Antigua and Barbuda,2021-12-01,ATG,North America,129842.0,154.0,3638.0,2.0,44666.3355483871,52.97674193548387,1251.4910967741937,0.688,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,41.388888888888886,32.19047619047619,93.34126984126983,-25.865079365079364,-34.65873015873016,-0.7380952380952381
Antigua and Barbuda,2022-01-01,ATG,North America,166254.0,2263.0,3753.0,8.0,57192.25625806451,778.4839354838709,1291.052129032258,2.752032258064516,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,34.33613445378151,28.57983193277311,82.80672268907563,-25.26050420168067,-28.445378151260503,1.3949579831932772
Antigua and Barbuda,2022-02-01,ATG,North America,200404.0,879.0,3705.0,8.0,76326.46967857143,334.7785714285714,1411.0974642857143,3.0468928571428573,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.7779999999999999,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,38.946236559139784,30.591397849462364,83.84946236559139,-19.06451612903226,-23.623655913978496,-0.43010752688172044
Antigua and Barbuda,2022-03-01,ATG,North America,231479.0,54.0,4185.0,0.0,79630.00174193548,18.57625806451613,1439.662,0.0,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,39.60204081632653,31.1734693877551,112.16326530612245,-17.887755102040817,-20.897959183673468,3.6530612244897958
Antigua and Barbuda,2022-04-01,ATG,North America,226111.0,135.0,4053.0,1.0,80376.1607,47.98876666666667,1440.7284,0.35546666666666665,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,39.113207547169814,33.179245283018865,109.82075471698113,-20.047169811320753,-27.72641509433962,5.122641509433962
Antigua and Barbuda,2022-05-01,ATG,North America,242305.0,493.0,4259.0,2.0,83354.20293548387,169.5946129032258,1465.1184193548388,0.688,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,39.25,35.47222222222222,105.08333333333333,-21.48148148148148,-25.75,5.2592592592592595
Antigua and Barbuda,2022-06-01,ATG,North America,254755.0,506.0,4190.0,3.0,90558.3047,179.8689,1489.4283333333333,1.0664,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,40.02608695652174,37.34782608695652,102.41739130434783,-21.83478260869565,-28.53913043478261,5.878260869565217
Antigua and Barbuda,2022-07-01,ATG,North America,269751.0,148.0,4432.0,3.0,92795.77238709677,50.91274193548387,1524.6314516129032,1.0319999999999998,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,43.570247933884296,39.29752066115702,102.28099173553719,-19.231404958677686,-29.132231404958677,5.628099173553719
Antigua and Barbuda,2022-08-01,ATG,North America,274443.0,176.0,4471.0,1.0,94409.84519354839,60.544935483870965,1538.0480000000002,0.344,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,40.63492063492063,39.492063492063494,101.19047619047619,-18.833333333333332,-34.07936507936508,7.5396825396825395
Antigua and Barbuda,2022-09-01,ATG,North America,270430.0,149.0,4358.0,1.0,96130.3304,52.965333333333334,1549.1477333333335,0.35546666666666665,231.845,32.1,6.933000000000001,4.631,21490.943000000003,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,38.264462809917354,40.396694214876035,96.87603305785125,-25.272727272727273,-30.636363636363637,6.347107438016529
Antigua and Barbuda,2022-10-01,ATG,North America,282222.0,8.0,4526.0,0.0,97085.86248387098,2.7520322580645162,1556.968,0.0,231.845,32.1,6.933,4.631,21490.943,191.511,13.17,77.02,0.778,93772.0,Antigua and Barbuda,AG,ChIJwdG4bbluDYwRlHmL4Yg3aic,41.425925925925924,42.94444444444444,98.62962962962963,-25.62962962962963,-24.185185185185187,4.87037037037037
Argentina,2020-02-01,ARG,South America,48838547.05945528,0.0,635814.9444926686,0.0,104108.53016278252,0.0,875.4515668980223,0.0,16.177,31.9,11.198,7.441,18933.907,191.03199999999998,5.5,76.66999999999999,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,4.8363788767812235,13.624811399832355,-1.8727577535624476,4.377200335289187,3.3654652137468566,1.2544844928751049
Argentina,2020-03-01,ARG,South America,6748976.318545557,1516.0,88360.61303347153,91.0,13442.307440359034,1.0746129032258065,113.43081508361578,0.06458064516129032,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-23.242565503938273,-0.5279697797781707,-40.58873171515833,-16.933451213631248,-16.27937630606012,7.862883780742646
Argentina,2020-04-01,ARG,South America,111338.0,4792.0,7915.0,397.0,81.54780000000001,3.5098666666666665,5.797133333333333,0.2909333333333333,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-55.750353901240736,-15.473394953784661,-73.54109417936547,-36.06853193438255,-41.5506703305854,14.99975018735948
Argentina,2020-05-01,ARG,South America,386287.0,16098.0,25492.0,818.0,273.8031290322581,11.410451612903225,18.06893548387097,0.5798064516129032,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-52.65541666666667,-7.321833333333333,-78.74916666666667,-33.02466666666667,-25.083916666666667,13.154416666666666
Argentina,2020-06-01,ARG,South America,1391013.0,57013.0,70883.0,2464.0,1018.8259999999999,41.75826666666667,51.9172,1.8048,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-39.00126083530339,4.991410559495666,-72.74294720252168,-28.58888888888889,-12.539164696611506,10.629944838455478
Argentina,2020-07-01,ARG,South America,4426136.0,142759.0,201959.0,5811.0,3137.2788387096775,101.18867741935485,143.1500322580645,4.118903225806451,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-33.925450634225946,7.6828128477115945,-69.8856909724798,-28.774794154736295,-12.65929827164157,10.170387953415919
Argentina,2020-08-01,ARG,South America,10460855.0,241296.0,421222.0,8312.0,7414.7338064516125,171.0323870967742,298.56532258064516,5.891645161290322,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-38.589804218291874,1.9506289605599167,-70.04085879126076,-34.63189255651187,-12.246287713988462,11.453229925281377
Argentina,2020-09-01,ARG,South America,19014032.0,339191.0,696352.0,10415.0,13926.533833333333,248.43523333333331,510.0322666666667,7.628333333333333,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-34.930858676207514,2.1836314847942755,-67.41377459749553,-33.290071556350625,-14.77093023255814,10.693291592128801
Argentina,2020-10-01,ARG,South America,31472905.0,409334.0,1051966.0,10394.0,22308.234967741933,290.139064516129,745.6415161290322,7.367322580645161,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-27.95939048746209,10.95583992898883,-64.21983874546935,-27.139285450107256,-11.382202825652785,9.36733486204601
Argentina,2020-11-01,ARG,South America,40693462.0,257432.0,1257591.0,5530.0,29805.297133333333,188.5521,921.1030666666667,4.050333333333334,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-24.13044144696505,11.736664622930718,-59.79874310239117,-26.10101164929491,-7.926961986511342,7.688994481912937
Argentina,2020-12-01,ARG,South America,48543382.0,204888.0,1432778.0,4039.0,34407.91919354838,145.2261612903226,1015.563935483871,2.862935483870968,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-16.20777301610758,20.743460913255504,-53.149918723215606,-20.776414954928327,-6.843505246046993,5.176296734151027
Argentina,2021-01-01,ARG,South America,57159701.0,319233.0,1586446.0,5445.0,40515.23174193548,226.2748387096774,1124.4850322580646,3.859483870967742,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-21.384814240342713,10.097348400915873,-52.38481424034271,-21.389615185759656,-15.170913656843194,5.208951916685132
Argentina,2021-02-01,ARG,South America,58725721.0,189401.0,1558093.0,3511.0,46085.08567857143,148.6327142857143,1222.7155,2.7551428571428573,16.177,31.9,11.197999999999999,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-16.45147851658226,15.758046070903447,-48.57784675706584,-17.92207155693514,-11.746119915046561,3.0184610357784676
Argentina,2021-03-01,ARG,South America,71337243.0,265418.0,1845602.0,4941.0,50564.38158064516,188.13035483870968,1308.1767096774195,3.502225806451613,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-14.662260946614488,20.41578675330429,-49.89049693568633,-15.645130325629477,-2.0935538654655543,2.6910581112013587
Argentina,2021-04-01,ARG,South America,82938242.0,649167.0,2044569.0,12832.0,60746.833300000006,475.4723333333333,1497.5129666666667,9.3985,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-18.309900007633004,20.129074116479657,-51.83016563621098,-17.81291504465308,-2.752003663842455,4.581863979848866
Argentina,2021-05-01,ARG,South America,107722237.0,811082.0,2575147.0,16997.0,76354.34267741936,574.9010322580646,1825.2837741935484,12.047645161290323,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-22.33683276652373,19.375425107200947,-55.975454679875796,-21.20375572970575,-8.774951944403371,7.501108975306816
Argentina,2021-06-01,ARG,South America,128345712.0,659487.0,2980206.0,12821.0,94004.83276666667,483.03110000000004,2182.8058,9.390600000000001,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-15.708202975963372,25.059366653948874,-51.36619610835559,-18.76619610835559,-3.0639450591377337,6.6634109118657
Argentina,2021-07-01,ARG,South America,149143116.0,443138.0,3377836.0,7212.0,105713.77738709676,314.0995483870968,2394.2359032258064,5.111967741935484,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-4.7046865759905385,32.39473684210526,-37.59240094618569,-12.750739207569486,-0.17607924305144884,4.503474275576582
Argentina,2021-08-01,ARG,South America,159927863.0,246193.0,3538950.0,3505.0,113358.08819354839,174.50348387096776,2508.434741935484,2.4843548387096774,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,-0.09081404032860343,34.425765496639286,-30.23106796116505,-9.246079163554892,12.338909634055264,2.7442120985810305
Argentina,2021-09-01,ARG,South America,158970086.0,67688.0,3485014.0,964.0,116435.18226666666,49.57703333333333,2552.5446,0.7061666666666666,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,3.0006976203395084,35.1459576776994,-27.303154794202,-6.159600031005349,21.856522750174406,1.3633051701418495
Argentina,2021-10-01,ARG,South America,165601223.0,34100.0,3616997.0,324.0,117379.40903225807,24.17032258064516,2563.7550322580646,0.22990322580645162,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,8.655701919458036,38.771847948814454,-20.014452389913437,-2.1098231087692887,22.052389913436205,0.22009785472337223
Argentina,2021-11-01,ARG,South America,161424980.0,44472.0,3510225.0,379.0,118233.2313,32.57283333333333,2571.01,0.27773333333333333,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,10.58138629283489,39.17235202492212,-17.204984423676013,-0.2911993769470405,26.66822429906542,-0.4007009345794392
Argentina,2021-12-01,ARG,South America,170360343.0,376824.0,3645209.0,974.0,120752.70958064515,267.0957096774194,2583.7519677419355,0.6903225806451613,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,16.204150434522028,45.546224153431226,-11.860653281390471,1.3490410548396763,14.999325741684148,-0.4158675456997303
Argentina,2022-01-01,ARG,South America,223873552.0,2672438.0,3769169.0,7656.0,158683.27993548388,1894.2444193548386,2671.6158064516126,5.426612903225807,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,6.490475131569195,37.71884960343933,-14.651471351271217,-3.1364613446001037,-3.4603809947372324,4.192202208879994
Argentina,2022-02-01,ARG,South America,245162059.0,449982.0,3566237.0,2206.0,192391.24339285717,353.12389285714283,2798.609,1.731142857142857,16.177,31.9,11.197999999999999,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,16.052361651087764,42.89593845644801,-8.293241790057076,2.9330796591943087,14.740342460087684,1.6183307138721152
Argentina,2022-03-01,ARG,South America,278359973.0,125579.0,3975026.0,283.0,197303.67051612903,89.01132258064517,2817.528741935484,0.2006774193548387,16.177,31.9,11.198,7.441,18933.907,191.032,5.5,76.67,0.845,45510324.0,Argentina,AR,ChIJZ8b99fXKvJURqA_wKpl3Lz0,10.23064723208217,40.80235631749868,-13.499735669511367,0.277773582055736,30.8586209500793,2.4699796087908767
